Dec. 2, 2021   20:40:44
Amperometric i-t Curve
File: d:\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0.45
Sample Interval (s) = 0.1
Run Time (sec) = 3e+3
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-4

tp = 169.20s
ip = 9.721e-9A
Ap = 6.985e-8C

tp = 191.40s
ip = 1.208e-8A
Ap = 5.135e-8C

Time/sec, Current/A
4.532e+2, 4.873e-5
4.533e+2, 4.871e-5
4.534e+2, 4.869e-5
4.535e+2, 4.867e-5
4.536e+2, 4.864e-5
4.537e+2, 4.863e-5
4.538e+2, 4.861e-5
4.539e+2, 4.858e-5
4.540e+2, 4.857e-5
4.541e+2, 4.854e-5
4.542e+2, 4.852e-5
4.543e+2, 4.851e-5
4.544e+2, 4.848e-5
4.545e+2, 4.847e-5
4.546e+2, 4.844e-5
4.547e+2, 4.842e-5
4.548e+2, 4.841e-5
4.549e+2, 4.839e-5
4.550e+2, 4.838e-5
4.551e+2, 4.835e-5
4.552e+2, 4.833e-5
4.553e+2, 4.832e-5
4.554e+2, 4.830e-5
4.555e+2, 4.828e-5
4.556e+2, 4.827e-5
4.557e+2, 4.825e-5
4.558e+2, 4.823e-5
4.559e+2, 4.821e-5
4.560e+2, 4.819e-5
4.561e+2, 4.818e-5
4.562e+2, 4.816e-5
4.563e+2, 4.814e-5
4.564e+2, 4.813e-5
4.565e+2, 4.811e-5
4.566e+2, 4.810e-5
4.567e+2, 4.808e-5
4.568e+2, 4.807e-5
4.569e+2, 4.805e-5
4.570e+2, 4.804e-5
4.571e+2, 4.802e-5
4.572e+2, 4.799e-5
4.573e+2, 4.799e-5
4.574e+2, 4.798e-5
4.575e+2, 4.797e-5
4.576e+2, 4.795e-5
4.577e+2, 4.793e-5
4.578e+2, 4.792e-5
4.579e+2, 4.790e-5
4.580e+2, 4.790e-5
4.581e+2, 4.788e-5
4.582e+2, 4.786e-5
4.583e+2, 4.785e-5
4.584e+2, 4.783e-5
4.585e+2, 4.782e-5
4.586e+2, 4.781e-5
4.587e+2, 4.779e-5
4.588e+2, 4.778e-5
4.589e+2, 4.776e-5
4.590e+2, 4.775e-5
4.591e+2, 4.774e-5
4.592e+2, 4.773e-5
4.593e+2, 4.772e-5
4.594e+2, 4.770e-5
4.595e+2, 4.769e-5
4.596e+2, 4.768e-5
4.597e+2, 4.767e-5
4.598e+2, 4.765e-5
4.599e+2, 4.765e-5
4.600e+2, 4.763e-5
4.601e+2, 4.761e-5
4.602e+2, 4.760e-5
4.603e+2, 4.759e-5
4.604e+2, 4.759e-5
4.605e+2, 4.756e-5
4.606e+2, 4.756e-5
4.607e+2, 4.756e-5
4.608e+2, 4.754e-5
4.609e+2, 4.752e-5
4.610e+2, 4.751e-5
4.611e+2, 4.750e-5
4.612e+2, 4.749e-5
4.613e+2, 4.747e-5
4.614e+2, 4.747e-5
4.615e+2, 4.745e-5
4.616e+2, 4.745e-5
4.617e+2, 4.743e-5
4.618e+2, 4.742e-5
4.619e+2, 4.741e-5
4.620e+2, 4.740e-5
4.621e+2, 4.738e-5
4.622e+2, 4.737e-5
4.623e+2, 4.737e-5
4.624e+2, 4.736e-5
4.625e+2, 4.734e-5
4.626e+2, 4.733e-5
4.627e+2, 4.733e-5
4.628e+2, 4.731e-5
4.629e+2, 4.730e-5
4.630e+2, 4.729e-5
4.631e+2, 4.728e-5
4.632e+2, 4.727e-5
4.633e+2, 4.726e-5
4.634e+2, 4.725e-5
4.635e+2, 4.724e-5
4.636e+2, 4.723e-5
4.637e+2, 4.722e-5
4.638e+2, 4.721e-5
4.639e+2, 4.720e-5
4.640e+2, 4.719e-5
4.641e+2, 4.718e-5
4.642e+2, 4.717e-5
4.643e+2, 4.716e-5
4.644e+2, 4.715e-5
4.645e+2, 4.714e-5
4.646e+2, 4.713e-5
4.647e+2, 4.712e-5
4.648e+2, 4.711e-5
4.649e+2, 4.709e-5
4.650e+2, 4.709e-5
4.651e+2, 4.708e-5
4.652e+2, 4.707e-5
4.653e+2, 4.706e-5
4.654e+2, 4.706e-5
4.655e+2, 4.704e-5
4.656e+2, 4.703e-5
4.657e+2, 4.702e-5
4.658e+2, 4.701e-5
4.659e+2, 4.701e-5
4.660e+2, 4.700e-5
4.661e+2, 4.698e-5
4.662e+2, 4.697e-5
4.663e+2, 4.697e-5
4.664e+2, 4.695e-5
4.665e+2, 4.695e-5
4.666e+2, 4.694e-5
4.667e+2, 4.693e-5
4.668e+2, 4.692e-5
4.669e+2, 4.691e-5
4.670e+2, 4.690e-5
4.671e+2, 4.689e-5
4.672e+2, 4.689e-5
4.673e+2, 4.688e-5
4.674e+2, 4.687e-5
4.675e+2, 4.686e-5
4.676e+2, 4.685e-5
4.677e+2, 4.684e-5
4.678e+2, 4.683e-5
4.679e+2, 4.682e-5
4.680e+2, 4.681e-5
4.681e+2, 4.681e-5
4.682e+2, 4.680e-5
4.683e+2, 4.679e-5
4.684e+2, 4.678e-5
4.685e+2, 4.677e-5
4.686e+2, 4.676e-5
4.687e+2, 4.676e-5
4.688e+2, 4.675e-5
4.689e+2, 4.673e-5
4.690e+2, 4.673e-5
4.691e+2, 4.672e-5
4.692e+2, 4.671e-5
4.693e+2, 4.670e-5
4.694e+2, 4.670e-5
4.695e+2, 4.669e-5
4.696e+2, 4.667e-5
4.697e+2, 4.667e-5
4.698e+2, 4.666e-5
4.699e+2, 4.665e-5
4.700e+2, 4.664e-5
4.701e+2, 4.664e-5
4.702e+2, 4.663e-5
4.703e+2, 4.662e-5
4.704e+2, 4.661e-5
4.705e+2, 4.660e-5
4.706e+2, 4.659e-5
4.707e+2, 4.659e-5
4.708e+2, 4.658e-5
4.709e+2, 4.657e-5
4.710e+2, 4.656e-5
4.711e+2, 4.656e-5
4.712e+2, 4.655e-5
4.713e+2, 4.654e-5
4.714e+2, 4.653e-5
4.715e+2, 4.652e-5
4.716e+2, 4.651e-5
4.717e+2, 4.650e-5
4.718e+2, 4.649e-5
4.719e+2, 4.649e-5
4.720e+2, 4.648e-5
4.721e+2, 4.647e-5
4.722e+2, 4.647e-5
4.723e+2, 4.646e-5
4.724e+2, 4.645e-5
4.725e+2, 4.644e-5
4.726e+2, 4.643e-5
4.727e+2, 4.642e-5
4.728e+2, 4.642e-5
4.729e+2, 4.641e-5
4.730e+2, 4.640e-5
4.731e+2, 4.639e-5
4.732e+2, 4.639e-5
4.733e+2, 4.638e-5
4.734e+2, 4.637e-5
4.735e+2, 4.636e-5
4.736e+2, 4.636e-5
4.737e+2, 4.635e-5
4.738e+2, 4.634e-5
4.739e+2, 4.633e-5
4.740e+2, 4.633e-5
4.741e+2, 4.632e-5
4.742e+2, 4.631e-5
4.743e+2, 4.630e-5
4.744e+2, 4.630e-5
4.745e+2, 4.629e-5
4.746e+2, 4.628e-5
4.747e+2, 4.627e-5
4.748e+2, 4.627e-5
4.749e+2, 4.626e-5
4.750e+2, 4.625e-5
4.751e+2, 4.624e-5
4.752e+2, 4.624e-5
4.753e+2, 4.623e-5
4.754e+2, 4.622e-5
4.755e+2, 4.621e-5
4.756e+2, 4.620e-5
4.757e+2, 4.620e-5
4.758e+2, 4.619e-5
4.759e+2, 4.619e-5
4.760e+2, 4.618e-5
4.761e+2, 4.617e-5
4.762e+2, 4.616e-5
4.763e+2, 4.616e-5
4.764e+2, 4.615e-5
4.765e+2, 4.615e-5
4.766e+2, 4.613e-5
4.767e+2, 4.613e-5
4.768e+2, 4.613e-5
4.769e+2, 4.612e-5
4.770e+2, 4.611e-5
4.771e+2, 4.610e-5
4.772e+2, 4.610e-5
4.773e+2, 4.609e-5
4.774e+2, 4.608e-5
4.775e+2, 4.607e-5
4.776e+2, 4.607e-5
4.777e+2, 4.606e-5
4.778e+2, 4.605e-5
4.779e+2, 4.605e-5
4.780e+2, 4.604e-5
4.781e+2, 4.603e-5
4.782e+2, 4.603e-5
4.783e+2, 4.602e-5
4.784e+2, 4.601e-5
4.785e+2, 4.601e-5
4.786e+2, 4.600e-5
4.787e+2, 4.600e-5
4.788e+2, 4.599e-5
4.789e+2, 4.598e-5
4.790e+2, 4.597e-5
4.791e+2, 4.596e-5
4.792e+2, 4.596e-5
4.793e+2, 4.596e-5
4.794e+2, 4.595e-5
4.795e+2, 4.594e-5
4.796e+2, 4.594e-5
4.797e+2, 4.593e-5
4.798e+2, 4.591e-5
4.799e+2, 4.591e-5
4.800e+2, 4.591e-5
4.801e+2, 4.591e-5
4.802e+2, 4.590e-5
4.803e+2, 4.589e-5
4.804e+2, 4.588e-5
4.805e+2, 4.587e-5
4.806e+2, 4.587e-5
4.807e+2, 4.586e-5
4.808e+2, 4.586e-5
4.809e+2, 4.585e-5
4.810e+2, 4.584e-5
4.811e+2, 4.584e-5
4.812e+2, 4.583e-5
4.813e+2, 4.582e-5
4.814e+2, 4.582e-5
4.815e+2, 4.581e-5
4.816e+2, 4.580e-5
4.817e+2, 4.580e-5
4.818e+2, 4.579e-5
4.819e+2, 4.579e-5
4.820e+2, 4.578e-5
4.821e+2, 4.578e-5
4.822e+2, 4.577e-5
4.823e+2, 4.576e-5
4.824e+2, 4.575e-5
4.825e+2, 4.575e-5
4.826e+2, 4.575e-5
4.827e+2, 4.574e-5
4.828e+2, 4.573e-5
4.829e+2, 4.573e-5
4.830e+2, 4.572e-5
4.831e+2, 4.571e-5
4.832e+2, 4.571e-5
4.833e+2, 4.570e-5
4.834e+2, 4.569e-5
4.835e+2, 4.568e-5
4.836e+2, 4.568e-5
4.837e+2, 4.568e-5
4.838e+2, 4.567e-5
4.839e+2, 4.567e-5
4.840e+2, 4.566e-5
4.841e+2, 4.566e-5
4.842e+2, 4.564e-5
4.843e+2, 4.564e-5
4.844e+2, 4.564e-5
4.845e+2, 4.563e-5
4.846e+2, 4.562e-5
4.847e+2, 4.561e-5
4.848e+2, 4.561e-5
4.849e+2, 4.560e-5
4.850e+2, 4.559e-5
4.851e+2, 4.560e-5
4.852e+2, 4.558e-5
4.853e+2, 4.557e-5
4.854e+2, 4.557e-5
4.855e+2, 4.557e-5
4.856e+2, 4.555e-5
4.857e+2, 4.556e-5
4.858e+2, 4.554e-5
4.859e+2, 4.554e-5
4.860e+2, 4.554e-5
4.861e+2, 4.553e-5
4.862e+2, 4.553e-5
4.863e+2, 4.552e-5
4.864e+2, 4.552e-5
4.865e+2, 4.551e-5
4.866e+2, 4.550e-5
4.867e+2, 4.550e-5
4.868e+2, 4.549e-5
4.869e+2, 4.549e-5
4.870e+2, 4.547e-5
4.871e+2, 4.548e-5
4.872e+2, 4.547e-5
4.873e+2, 4.546e-5
4.874e+2, 4.545e-5
4.875e+2, 4.545e-5
4.876e+2, 4.544e-5
4.877e+2, 4.543e-5
4.878e+2, 4.543e-5
4.879e+2, 4.542e-5
4.880e+2, 4.542e-5
4.881e+2, 4.542e-5
4.882e+2, 4.541e-5
4.883e+2, 4.539e-5
4.884e+2, 4.540e-5
4.885e+2, 4.539e-5
4.886e+2, 4.538e-5
4.887e+2, 4.538e-5
4.888e+2, 4.537e-5
4.889e+2, 4.537e-5
4.890e+2, 4.536e-5
4.891e+2, 4.536e-5
4.892e+2, 4.535e-5
4.893e+2, 4.535e-5
4.894e+2, 4.534e-5
4.895e+2, 4.533e-5
4.896e+2, 4.533e-5
4.897e+2, 4.532e-5
4.898e+2, 4.532e-5
4.899e+2, 4.531e-5
4.900e+2, 4.531e-5
4.901e+2, 4.530e-5
4.902e+2, 4.529e-5
4.903e+2, 4.529e-5
4.904e+2, 4.528e-5
4.905e+2, 4.528e-5
4.906e+2, 4.527e-5
4.907e+2, 4.527e-5
4.908e+2, 4.526e-5
4.909e+2, 4.526e-5
4.910e+2, 4.525e-5
4.911e+2, 4.525e-5
4.912e+2, 4.524e-5
4.913e+2, 4.524e-5
4.914e+2, 4.523e-5
4.915e+2, 4.522e-5
4.916e+2, 4.522e-5
4.917e+2, 4.522e-5
4.918e+2, 4.520e-5
4.919e+2, 4.520e-5
4.920e+2, 4.520e-5
4.921e+2, 4.519e-5
4.922e+2, 4.518e-5
4.923e+2, 4.517e-5
4.924e+2, 4.517e-5
4.925e+2, 4.517e-5
4.926e+2, 4.516e-5
4.927e+2, 4.516e-5
4.928e+2, 4.515e-5
4.929e+2, 4.514e-5
4.930e+2, 4.514e-5
4.931e+2, 4.514e-5
4.932e+2, 4.514e-5
4.933e+2, 4.513e-5
4.934e+2, 4.512e-5
4.935e+2, 4.511e-5
4.936e+2, 4.511e-5
4.937e+2, 4.510e-5
4.938e+2, 4.510e-5
4.939e+2, 4.509e-5
4.940e+2, 4.509e-5
4.941e+2, 4.509e-5
4.942e+2, 4.508e-5
4.943e+2, 4.507e-5
4.944e+2, 4.507e-5
4.945e+2, 4.506e-5
4.946e+2, 4.506e-5
4.947e+2, 4.505e-5
4.948e+2, 4.506e-5
4.949e+2, 4.504e-5
4.950e+2, 4.504e-5
4.951e+2, 4.503e-5
4.952e+2, 4.502e-5
4.953e+2, 4.501e-5
4.954e+2, 4.501e-5
4.955e+2, 4.501e-5
4.956e+2, 4.500e-5
4.957e+2, 4.500e-5
4.958e+2, 4.499e-5
4.959e+2, 4.499e-5
4.960e+2, 4.499e-5
4.961e+2, 4.498e-5
4.962e+2, 4.497e-5
4.963e+2, 4.497e-5
4.964e+2, 4.496e-5
4.965e+2, 4.496e-5
4.966e+2, 4.495e-5
4.967e+2, 4.495e-5
4.968e+2, 4.495e-5
4.969e+2, 4.494e-5
4.970e+2, 4.493e-5
4.971e+2, 4.493e-5
4.972e+2, 4.492e-5
4.973e+2, 4.492e-5
4.974e+2, 4.491e-5
4.975e+2, 4.491e-5
4.976e+2, 4.490e-5
4.977e+2, 4.490e-5
4.978e+2, 4.489e-5
4.979e+2, 4.489e-5
4.980e+2, 4.489e-5
4.981e+2, 4.488e-5
4.982e+2, 4.487e-5
4.983e+2, 4.486e-5
4.984e+2, 4.487e-5
4.985e+2, 4.486e-5
4.986e+2, 4.485e-5
4.987e+2, 4.485e-5
4.988e+2, 4.485e-5
4.989e+2, 4.484e-5
4.990e+2, 4.483e-5
4.991e+2, 4.483e-5
4.992e+2, 4.483e-5
4.993e+2, 4.482e-5
4.994e+2, 4.481e-5
4.995e+2, 4.481e-5
4.996e+2, 4.481e-5
4.997e+2, 4.480e-5
4.998e+2, 4.479e-5
4.999e+2, 4.479e-5
5.000e+2, 4.479e-5
5.001e+2, 4.478e-5
5.002e+2, 4.477e-5
5.003e+2, 4.477e-5
5.004e+2, 4.477e-5
5.005e+2, 4.476e-5
5.006e+2, 5.179e-5
5.007e+2, 5.177e-5
5.008e+2, 5.175e-5
5.009e+2, 5.172e-5
5.010e+2, 5.170e-5
5.011e+2, 5.168e-5
5.012e+2, 5.165e-5
5.013e+2, 5.163e-5
5.014e+2, 5.160e-5
5.015e+2, 5.157e-5
5.016e+2, 5.155e-5
5.017e+2, 5.152e-5
5.018e+2, 5.150e-5
5.019e+2, 5.147e-5
5.020e+2, 5.144e-5
5.021e+2, 5.142e-5
5.022e+2, 5.140e-5
5.023e+2, 5.137e-5
5.024e+2, 5.135e-5
5.025e+2, 5.133e-5
5.026e+2, 5.131e-5
5.027e+2, 5.128e-5
5.028e+2, 5.126e-5
5.029e+2, 5.124e-5
5.030e+2, 5.121e-5
5.031e+2, 5.120e-5
5.032e+2, 5.118e-5
5.033e+2, 5.115e-5
5.034e+2, 5.113e-5
5.035e+2, 5.110e-5
5.036e+2, 5.109e-5
5.037e+2, 5.108e-5
5.038e+2, 5.105e-5
5.039e+2, 5.103e-5
5.040e+2, 5.101e-5
5.041e+2, 5.099e-5
5.042e+2, 5.098e-5
5.043e+2, 5.096e-5
5.044e+2, 5.094e-5
5.045e+2, 5.092e-5
5.046e+2, 5.091e-5
5.047e+2, 5.088e-5
5.048e+2, 5.086e-5
5.049e+2, 5.084e-5
5.050e+2, 5.083e-5
5.051e+2, 5.081e-5
5.052e+2, 5.079e-5
5.053e+2, 5.078e-5
5.054e+2, 5.076e-5
5.055e+2, 5.074e-5
5.056e+2, 5.072e-5
5.057e+2, 5.071e-5
5.058e+2, 5.070e-5
5.059e+2, 5.067e-5
5.060e+2, 5.066e-5
5.061e+2, 5.064e-5
5.062e+2, 5.064e-5
5.063e+2, 5.062e-5
5.064e+2, 5.060e-5
5.065e+2, 5.059e-5
5.066e+2, 5.057e-5
5.067e+2, 5.056e-5
5.068e+2, 5.054e-5
5.069e+2, 5.052e-5
5.070e+2, 5.051e-5
5.071e+2, 5.050e-5
5.072e+2, 5.048e-5
5.073e+2, 5.046e-5
5.074e+2, 5.044e-5
5.075e+2, 5.043e-5
5.076e+2, 5.042e-5
5.077e+2, 5.041e-5
5.078e+2, 5.039e-5
5.079e+2, 5.038e-5
5.080e+2, 5.036e-5
5.081e+2, 5.035e-5
5.082e+2, 5.033e-5
5.083e+2, 5.031e-5
5.084e+2, 5.030e-5
5.085e+2, 5.028e-5
5.086e+2, 5.027e-5
5.087e+2, 5.026e-5
5.088e+2, 5.024e-5
5.089e+2, 5.023e-5
5.090e+2, 5.022e-5
5.091e+2, 5.020e-5
5.092e+2, 5.019e-5
5.093e+2, 5.018e-5
5.094e+2, 5.016e-5
5.095e+2, 5.015e-5
5.096e+2, 5.014e-5
5.097e+2, 5.012e-5
5.098e+2, 5.010e-5
5.099e+2, 5.009e-5
5.100e+2, 5.009e-5
5.101e+2, 5.007e-5
5.102e+2, 5.006e-5
5.103e+2, 5.005e-5
5.104e+2, 5.003e-5
5.105e+2, 5.002e-5
5.106e+2, 5.000e-5
5.107e+2, 5.000e-5
5.108e+2, 4.998e-5
5.109e+2, 4.997e-5
5.110e+2, 4.996e-5
5.111e+2, 4.994e-5
5.112e+2, 4.993e-5
5.113e+2, 4.992e-5
5.114e+2, 4.990e-5
5.115e+2, 4.990e-5
5.116e+2, 4.988e-5
5.117e+2, 4.987e-5
5.118e+2, 4.986e-5
5.119e+2, 4.985e-5
5.120e+2, 4.984e-5
5.121e+2, 4.982e-5
5.122e+2, 4.981e-5
5.123e+2, 4.980e-5
5.124e+2, 4.979e-5
5.125e+2, 4.978e-5
5.126e+2, 4.977e-5
5.127e+2, 4.976e-5
5.128e+2, 4.975e-5
5.129e+2, 4.973e-5
5.130e+2, 4.972e-5
5.131e+2, 4.971e-5
5.132e+2, 4.969e-5
5.133e+2, 4.969e-5
5.134e+2, 4.968e-5
5.135e+2, 4.966e-5
5.136e+2, 4.966e-5
5.137e+2, 4.964e-5
5.138e+2, 4.963e-5
5.139e+2, 4.963e-5
5.140e+2, 4.962e-5
5.141e+2, 4.960e-5
5.142e+2, 4.958e-5
5.143e+2, 4.958e-5
5.144e+2, 4.956e-5
5.145e+2, 4.956e-5
5.146e+2, 4.956e-5
5.147e+2, 4.954e-5
5.148e+2, 4.952e-5
5.149e+2, 4.952e-5
5.150e+2, 4.950e-5
5.151e+2, 4.949e-5
5.152e+2, 4.948e-5
5.153e+2, 4.948e-5
5.154e+2, 4.946e-5
5.155e+2, 4.945e-5
5.156e+2, 4.944e-5
5.157e+2, 4.944e-5
5.158e+2, 4.942e-5
5.159e+2, 4.941e-5
5.160e+2, 4.939e-5
5.161e+2, 4.939e-5
5.162e+2, 4.939e-5
5.163e+2, 4.938e-5
5.164e+2, 4.936e-5
5.165e+2, 4.936e-5
5.166e+2, 4.935e-5
5.167e+2, 4.934e-5
5.168e+2, 4.933e-5
5.169e+2, 4.932e-5
5.170e+2, 4.930e-5
5.171e+2, 4.929e-5
5.172e+2, 4.928e-5
5.173e+2, 4.928e-5
5.174e+2, 4.927e-5
5.175e+2, 4.925e-5
5.176e+2, 4.925e-5
5.177e+2, 4.924e-5
5.178e+2, 4.923e-5
5.179e+2, 4.922e-5
5.180e+2, 4.922e-5
5.181e+2, 4.920e-5
5.182e+2, 4.919e-5
5.183e+2, 4.918e-5
5.184e+2, 4.918e-5
5.185e+2, 4.916e-5
5.186e+2, 4.916e-5
5.187e+2, 4.914e-5
5.188e+2, 4.913e-5
5.189e+2, 4.913e-5
5.190e+2, 4.912e-5
5.191e+2, 4.912e-5
5.192e+2, 4.911e-5
5.193e+2, 4.909e-5
5.194e+2, 4.909e-5
5.195e+2, 4.907e-5
5.196e+2, 4.906e-5
5.197e+2, 4.906e-5
5.198e+2, 4.905e-5
5.199e+2, 4.904e-5
5.200e+2, 4.903e-5
5.201e+2, 4.903e-5
5.202e+2, 4.902e-5
5.203e+2, 4.900e-5
5.204e+2, 4.900e-5
5.205e+2, 4.899e-5
5.206e+2, 4.898e-5
5.207e+2, 4.897e-5
5.208e+2, 4.896e-5
5.209e+2, 4.896e-5
5.210e+2, 4.896e-5
5.211e+2, 4.894e-5
5.212e+2, 4.893e-5
5.213e+2, 4.892e-5
5.214e+2, 4.892e-5
5.215e+2, 4.891e-5
5.216e+2, 4.890e-5
5.217e+2, 4.889e-5
5.218e+2, 4.888e-5
5.219e+2, 4.887e-5
5.220e+2, 4.886e-5
5.221e+2, 4.885e-5
5.222e+2, 4.885e-5
5.223e+2, 4.884e-5
5.224e+2, 4.884e-5
5.225e+2, 4.883e-5
5.226e+2, 4.882e-5
5.227e+2, 4.881e-5
5.228e+2, 4.880e-5
5.229e+2, 4.880e-5
5.230e+2, 4.878e-5
5.231e+2, 4.877e-5
5.232e+2, 4.877e-5
5.233e+2, 4.876e-5
5.234e+2, 4.875e-5
5.235e+2, 4.874e-5
5.236e+2, 4.873e-5
5.237e+2, 4.873e-5
5.238e+2, 4.873e-5
5.239e+2, 4.871e-5
5.240e+2, 4.871e-5
5.241e+2, 4.870e-5
5.242e+2, 4.869e-5
5.243e+2, 4.868e-5
5.244e+2, 4.868e-5
5.245e+2, 4.867e-5
5.246e+2, 4.866e-5
5.247e+2, 4.865e-5
5.248e+2, 4.864e-5
5.249e+2, 4.864e-5
5.250e+2, 4.863e-5
5.251e+2, 4.862e-5
5.252e+2, 4.861e-5
5.253e+2, 4.861e-5
5.254e+2, 4.860e-5
5.255e+2, 4.859e-5
5.256e+2, 4.858e-5
5.257e+2, 4.857e-5
5.258e+2, 4.856e-5
5.259e+2, 4.856e-5
5.260e+2, 4.855e-5
5.261e+2, 4.854e-5
5.262e+2, 4.854e-5
5.263e+2, 4.853e-5
5.264e+2, 4.852e-5
5.265e+2, 4.852e-5
5.266e+2, 4.851e-5
5.267e+2, 4.850e-5
5.268e+2, 4.850e-5
5.269e+2, 4.848e-5
5.270e+2, 4.847e-5
5.271e+2, 4.849e-5
5.272e+2, 4.847e-5
5.273e+2, 4.846e-5
5.274e+2, 4.844e-5
5.275e+2, 4.844e-5
5.276e+2, 4.843e-5
5.277e+2, 4.843e-5
5.278e+2, 4.842e-5
5.279e+2, 4.841e-5
5.280e+2, 4.841e-5
5.281e+2, 4.840e-5
5.282e+2, 4.839e-5
5.283e+2, 4.839e-5
5.284e+2, 4.838e-5
5.285e+2, 4.837e-5
5.286e+2, 4.837e-5
5.287e+2, 4.835e-5
5.288e+2, 4.835e-5
5.289e+2, 4.834e-5
5.290e+2, 4.833e-5
5.291e+2, 4.833e-5
5.292e+2, 4.832e-5
5.293e+2, 4.831e-5
5.294e+2, 4.830e-5
5.295e+2, 4.830e-5
5.296e+2, 4.829e-5
5.297e+2, 4.828e-5
5.298e+2, 4.828e-5
5.299e+2, 4.827e-5
5.300e+2, 4.826e-5
5.301e+2, 4.826e-5
5.302e+2, 4.825e-5
5.303e+2, 4.823e-5
5.304e+2, 4.824e-5
5.305e+2, 4.823e-5
5.306e+2, 4.823e-5
5.307e+2, 4.822e-5
5.308e+2, 4.820e-5
5.309e+2, 4.820e-5
5.310e+2, 4.819e-5
5.311e+2, 4.819e-5
5.312e+2, 4.818e-5
5.313e+2, 4.818e-5
5.314e+2, 4.817e-5
5.315e+2, 4.816e-5
5.316e+2, 4.815e-5
5.317e+2, 4.815e-5
5.318e+2, 4.815e-5
5.319e+2, 4.813e-5
5.320e+2, 4.812e-5
5.321e+2, 4.811e-5
5.322e+2, 4.812e-5
5.323e+2, 4.811e-5
5.324e+2, 4.810e-5
5.325e+2, 4.809e-5
5.326e+2, 4.808e-5
5.327e+2, 4.808e-5
5.328e+2, 4.807e-5
5.329e+2, 4.807e-5
5.330e+2, 4.805e-5
5.331e+2, 4.805e-5
5.332e+2, 4.804e-5
5.333e+2, 4.804e-5
5.334e+2, 4.803e-5
5.335e+2, 4.802e-5
5.336e+2, 4.801e-5
5.337e+2, 4.801e-5
5.338e+2, 4.801e-5
5.339e+2, 4.800e-5
5.340e+2, 4.799e-5
5.341e+2, 4.798e-5
5.342e+2, 4.798e-5
5.343e+2, 4.798e-5
5.344e+2, 4.796e-5
5.345e+2, 4.796e-5
5.346e+2, 4.796e-5
5.347e+2, 4.795e-5
5.348e+2, 4.794e-5
5.349e+2, 4.793e-5
5.350e+2, 4.793e-5
5.351e+2, 4.792e-5
5.352e+2, 4.792e-5
5.353e+2, 4.791e-5
5.354e+2, 4.790e-5
5.355e+2, 4.789e-5
5.356e+2, 4.790e-5
5.357e+2, 4.789e-5
5.358e+2, 4.788e-5
5.359e+2, 4.787e-5
5.360e+2, 4.786e-5
5.361e+2, 4.786e-5
5.362e+2, 4.786e-5
5.363e+2, 4.785e-5
5.364e+2, 4.784e-5
5.365e+2, 4.784e-5
5.366e+2, 4.783e-5
5.367e+2, 4.783e-5
5.368e+2, 4.781e-5
5.369e+2, 4.781e-5
5.370e+2, 4.780e-5
5.371e+2, 4.780e-5
5.372e+2, 4.779e-5
5.373e+2, 4.778e-5
5.374e+2, 4.778e-5
5.375e+2, 4.777e-5
5.376e+2, 4.777e-5
5.377e+2, 4.776e-5
5.378e+2, 4.776e-5
5.379e+2, 4.775e-5
5.380e+2, 4.774e-5
5.381e+2, 4.774e-5
5.382e+2, 4.773e-5
5.383e+2, 4.772e-5
5.384e+2, 4.772e-5
5.385e+2, 4.771e-5
5.386e+2, 4.771e-5
5.387e+2, 4.770e-5
5.388e+2, 4.770e-5
5.389e+2, 4.769e-5
5.390e+2, 4.768e-5
5.391e+2, 4.767e-5
5.392e+2, 4.767e-5
5.393e+2, 4.767e-5
5.394e+2, 4.766e-5
5.395e+2, 4.765e-5
5.396e+2, 4.765e-5
5.397e+2, 4.763e-5
5.398e+2, 4.765e-5
5.399e+2, 4.764e-5
5.400e+2, 4.762e-5
5.401e+2, 4.761e-5
5.402e+2, 4.762e-5
5.403e+2, 4.761e-5
5.404e+2, 4.760e-5
5.405e+2, 4.759e-5
5.406e+2, 4.759e-5
5.407e+2, 4.759e-5
5.408e+2, 4.757e-5
5.409e+2, 4.758e-5
5.410e+2, 4.757e-5
5.411e+2, 4.756e-5
5.412e+2, 4.755e-5
5.413e+2, 4.755e-5
5.414e+2, 4.754e-5
5.415e+2, 4.754e-5
5.416e+2, 4.753e-5
5.417e+2, 4.752e-5
5.418e+2, 4.751e-5
5.419e+2, 4.752e-5
5.420e+2, 4.750e-5
5.421e+2, 4.750e-5
5.422e+2, 4.750e-5
5.423e+2, 4.749e-5
5.424e+2, 4.749e-5
5.425e+2, 4.748e-5
5.426e+2, 4.747e-5
5.427e+2, 4.747e-5
5.428e+2, 4.746e-5
5.429e+2, 4.745e-5
5.430e+2, 4.745e-5
5.431e+2, 4.745e-5
5.432e+2, 4.744e-5
5.433e+2, 4.744e-5
5.434e+2, 4.743e-5
5.435e+2, 4.742e-5
5.436e+2, 4.742e-5
5.437e+2, 4.741e-5
5.438e+2, 4.741e-5
5.439e+2, 4.740e-5
5.440e+2, 4.740e-5
5.441e+2, 4.739e-5
5.442e+2, 4.739e-5
5.443e+2, 4.738e-5
5.444e+2, 4.738e-5
5.445e+2, 4.737e-5
5.446e+2, 4.736e-5
5.447e+2, 4.736e-5
5.448e+2, 4.735e-5
5.449e+2, 4.735e-5
