0.503	-14.16e-6
0.502	-14.11e-6
0.501	-14.06e-6
0.5	-14e-6
0.499	-13.96e-6
0.498	-13.92e-6
0.497	-13.86e-6
0.496	-13.82e-6
0.495	-13.77e-6
0.494	-13.73e-6
0.493	-13.69e-6
0.492	-13.64e-6
0.491	-13.61e-6
0.49	-13.56e-6
0.489	-13.51e-6
0.488	-13.48e-6
0.487	-13.44e-6
0.486	-13.4e-6
0.485	-13.38e-6
0.484	-13.33e-6
0.483	-13.31e-6
0.482	-13.28e-6
0.481	-13.23e-6
0.48	-13.21e-6
0.479	-13.18e-6
0.478	-13.14e-6
0.477	-13.11e-6
0.476	-13.08e-6
0.475	-13.05e-6
0.474	-13.02e-6
0.473	-13e-6
0.472	-12.98e-6
0.471	-12.95e-6
0.47	-12.92e-6
0.469	-12.91e-6
0.468	-12.88e-6
0.467	-12.87e-6
0.466	-12.85e-6
0.465	-12.82e-6
0.464	-12.81e-6
0.463	-12.78e-6
0.462	-12.76e-6
0.461	-12.76e-6
0.46	-12.75e-6
0.459	-12.74e-6
0.458	-12.72e-6
0.457	-12.69e-6
0.456	-12.68e-6
0.455	-12.66e-6
0.454	-12.65e-6
0.453	-12.65e-6
0.452	-12.62e-6
0.451	-12.62e-6
0.45	-12.62e-6
0.449	-12.6e-6
0.448	-12.61e-6
0.447	-12.61e-6
0.446	-12.59e-6
0.445	-12.59e-6
0.444	-12.57e-6
0.443	-12.58e-6
0.442	-12.58e-6
0.441	-12.58e-6
0.44	-12.58e-6
0.439	-12.57e-6
0.438	-12.58e-6
0.437	-12.6e-6
0.436	-12.59e-6
0.435	-12.6e-6
0.434	-12.61e-6
0.433	-12.59e-6
0.432	-12.6e-6
0.431	-12.59e-6
0.43	-12.59e-6
0.429	-12.6e-6
0.428	-12.61e-6
0.427	-12.61e-6
0.426	-12.62e-6
0.425	-12.61e-6
0.424	-12.63e-6
0.423	-12.64e-6
0.422	-12.65e-6
0.421	-12.67e-6
0.42	-12.67e-6
0.419	-12.69e-6
0.418	-12.7e-6
0.417	-12.7e-6
0.416	-12.73e-6
0.415	-12.75e-6
0.414	-12.77e-6
0.413	-12.78e-6
0.412	-12.79e-6
0.411	-12.8e-6
0.41	-12.83e-6
0.409	-12.84e-6
0.408	-12.87e-6
0.407	-12.87e-6
0.406	-12.89e-6
0.405	-12.92e-6
0.404	-12.94e-6
0.403	-12.97e-6
0.402	-13e-6
0.401	-13.01e-6
0.4	-13.05e-6
0.399	-13.07e-6
0.398	-13.09e-6
0.397	-13.13e-6
0.396	-13.15e-6
0.395	-13.18e-6
0.394	-13.2e-6
0.393	-13.22e-6
0.392	-13.25e-6
0.391	-13.29e-6
0.39	-13.33e-6
0.389	-13.36e-6
0.388	-13.38e-6
0.387	-13.42e-6
0.386	-13.46e-6
0.385	-13.49e-6
0.384	-13.55e-6
0.383	-13.59e-6
0.382	-13.62e-6
0.381	-13.66e-6
0.38	-13.69e-6
0.379	-13.73e-6
0.378	-13.78e-6
0.377	-13.82e-6
0.376	-13.87e-6
0.375	-13.91e-6
0.374	-13.95e-6
0.373	-14.01e-6
0.372	-14.05e-6
0.371	-14.12e-6
0.37	-14.18e-6
0.369	-14.22e-6
0.368	-14.27e-6
